"studentid","div","std","schoolid","divid","serial","bom","balsakhi","pre_verb","post_verb","pre_math","post_math","male","attrit","bal","numstud","rank","bigschool","pre_tot","post_tot","mid_verb","mid_math","cal","both","mid_tot","balt","vad","vadmid","vadpostmid","rank20","bot_pre_tot","bal_bot_pre_tot","balsakhi_bot_pre_tot","balt_bot_pre_tot","rank20_bot_pre_tot","bal_rank","bal_rank20","bal_numstud","bal_pre_tot","balt_rank","balt_numstud","balt_pre_tot","bal_bigschool","balt_bigschool","balsakhi_bigschool","bal_bigschool_rank20","balt_bigschool_rank20","bal_bigschool_balsakhi","balt_bigschool_balsakhi","bigschool_rank20","schoolvar","bal_schoolvar","balt_schoolvar","balsakhi_schoolvar","bal_schoolvar_rank20","balt_schoolvar_rank20","bal_schoolvar_balsakhi","balt_schoolvar_balsakhi","schoolvar_rank20"
7306,"A",3,130,31300,NA,0,1,11,16,3,8,1,0,1,23,11.5,0,-0.2918328,0.31505582,12,11,0,0,0.25436693,1,0.60688865,0.54619974,0.060688883,1,-0.2705917,-0.2705917,-0.2705917,-0.2705917,-0.2705917,11.5,1,23,-0.2918328,11.5,23,-0.2918328,0,0,0,0,0,0,0,0,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381
13946,"A",4,130,41300,NA,0,0,5,13,6,28,1,0,0,29,11,0,-1.0028721,0.4701606,12,3,1,0,-0.8064678,0,1.4730327,0.19640434,1.2766284,1,-1.0545576,0,0,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0.6137322
8363,"A",3,130,31300,NA,0,0,20,25,0,31,0,0,1,23,17,0,0.07230036,2.2570994,28,23,0,0,1.9536551,1,2.184799,1.8813548,0.30344427,1,-0.2705917,-0.2705917,0,-0.2705917,-0.2705917,17,1,23,0.07230036,17,23,0.07230036,0,0,0,0,0,0,0,0,1.0258381,1.0258381,1.0258381,0,1.0258381,1.0258381,0,0,1.0258381
7333,"A",3,130,31300,NA,0,1,0,8,0,14,1,0,1,23,2,0,-1.1414769,0.19367808,6,0,0,0,-0.7773437,1,1.335155,0.36413318,0.9710218,1,-0.2705917,-0.2705917,-0.2705917,-0.2705917,-0.2705917,2,1,23,-1.1414769,2,23,-1.1414769,0,0,0,0,0,0,0,0,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381
13968,"A",4,130,41300,NA,0,0,7,11,7,16,0,0,0,29,14.5,0,-0.8555689,-0.21725467,12,7,1,0,-0.61006343,0,0.63831425,0.24550545,0.39280877,1,-1.0545576,0,0,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0.6137322
13967,"A",4,130,41300,NA,0,0,7,11,7,26,0,0,0,29,14.5,0,-0.8555689,0.27375624,18,1,1,0,-0.61006343,0,1.1293252,0.24550545,0.8838197,1,-1.0545576,0,0,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0.6137322
7345,"A",3,130,31300,NA,0,1,0,NA,0,NA,1,1,1,23,2,0,-1.1414769,NA,9,0,0,0,-0.59527713,1,NA,0.54619974,NA,1,-0.2705917,-0.2705917,-0.2705917,-0.2705917,-0.2705917,2,1,23,-1.1414769,2,23,-1.1414769,0,0,0,0,0,0,0,0,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381
13961,"A",4,130,41300,NA,0,0,7,38,0,41,0,0,0,29,8,0,-1.1992766,2.336002,30,7,1,0,0.27375624,0,3.5352788,1.4730328,2.0622458,1,-1.0545576,0,0,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0.6137322
7329,"A",3,130,31300,NA,0,0,25,24,12,31,0,0,1,23,18,0,1.104011,2.1964104,NA,NA,0,0,NA,1,1.0923994,NA,NA,1,-0.2705917,-0.2705917,0,-0.2705917,-0.2705917,18,1,23,1.104011,18,23,1.104011,0,0,0,0,0,0,0,0,1.0258381,1.0258381,1.0258381,0,1.0258381,1.0258381,0,0,1.0258381
16468,"A",4,130,41300,NA,0,0,5,25,9,37,1,0,0,29,14.5,0,-0.8555689,1.5012835,4,3,1,0,-1.1992766,0,2.3568525,-0.34370768,2.70056,1,-1.0545576,0,0,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0.6137322
7298,"A",3,130,31300,NA,0,0,23,12,17,19,1,0,1,23,19,0,1.2860776,0.7398778,16,7,0,0,0.25436693,1,-0.5461998,-1.0317106,0.4855109,1,-0.2705917,-0.2705917,0,-0.2705917,-0.2705917,19,1,23,1.2860776,19,23,1.2860776,0,0,0,0,0,0,0,0,1.0258381,1.0258381,1.0258381,0,1.0258381,1.0258381,0,0,1.0258381
16467,"A",4,130,41300,NA,0,0,5,31,0,30,1,0,0,29,4.5,0,-1.2974787,1.4521824,19,9,1,0,-0.16815358,0,2.749661,1.1293252,1.620336,1,-1.0545576,0,0,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0.6137322
13960,"A",4,130,41300,NA,0,0,17,30,24,27,0,0,0,29,28,0,0.4701606,1.2557781,NA,NA,1,0,NA,0,0.7856175,NA,NA,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0
13942,"A",4,130,41300,NA,0,0,10,46,10,41,1,0,0,29,19,0,-0.5609623,2.7288108,21,35,1,0,1.206677,0,3.289773,1.7676393,1.5221338,1,-1.0545576,0,0,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0.6137322
13969,"A",4,130,41300,NA,0,0,3,8,4,23,0,0,0,29,8,0,-1.1992766,-0.020850306,13,10,1,0,-0.41365904,0,1.1784263,0.78561753,0.39280874,1,-1.0545576,0,0,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0.6137322
7313,"A",3,130,31300,NA,0,1,8,29,9,34,1,0,1,23,14.5,0,-0.10976623,2.6819215,14,0,0,0,-0.2918328,1,2.7916877,-0.18206657,2.9737544,1,-0.2705917,-0.2705917,-0.2705917,-0.2705917,-0.2705917,14.5,1,23,-0.10976623,14.5,23,-0.10976623,0,0,0,0,0,0,0,0,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381
7337,"A",3,130,31300,NA,0,1,19,44,0,47,1,0,1,23,16,0,0.011611496,4.3812094,43,32,0,0,3.4101877,1,4.369598,3.3985763,0.97102165,1,-0.2705917,-0.2705917,-0.2705917,-0.2705917,-0.2705917,16,1,23,0.011611496,16,23,0.011611496,0,0,0,0,0,0,0,0,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381
13977,"A",4,130,41300,NA,0,0,5,6,0,33,0,0,0,29,4.5,0,-1.2974787,0.37195843,24,20,1,0,0.6174639,0,1.6694372,1.9149425,-0.24550545,1,-1.0545576,0,0,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0.6137322
7328,"A",3,130,31300,NA,0,1,15,35,0,42,0,0,1,23,13,0,-0.23114395,3.5315654,34,29,0,0,2.6819215,1,3.7627094,2.9130654,0.84964395,1,-0.2705917,-0.2705917,-0.2705917,-0.2705917,-0.2705917,13,1,23,-0.23114395,13,23,-0.23114395,0,0,0,0,0,0,0,0,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381,1.0258381
13975,"A",4,130,41300,NA,0,0,17,38,5,35,0,0,0,29,20.5,0,-0.46276012,2.0413957,34,38,1,0,1.9922944,0,2.5041559,2.4550545,0.049101233,0,-1.0545576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6137322,0,0,0,0,0,0,0,0
8365,"A",3,130,31300,NA,0,0,26,46,18,47,0,0,1,23,21,0,1.528833,4.5025873,47,36,0,0,3.8956985,1,2.9737544,2.3668656,0.6068888,0,-0.2705917,-0.2705917,0,-0.2705917,0,21,0,23,1.528833,21,23,1.528833,0,0,0,0,0,0,0,0,1.0258381,1.0258381,1.0258381,0,0,0,0,0,0
6773,"A",3,131,31310,NA,0,0,16,19,10,27,0,0,0,54,46,1,0.43643352,1.6502107,17,22,0,0,1.2253888,0,1.2137772,0.7889552,0.42482197,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
15151,"B",4,131,41310,NA,0,0,16,40,9,28,0,0,1,64,40.5,1,-0.31545687,1.7958901,32,22,0,0,1.1084749,1,2.111347,1.4239317,0.68741524,0,-1.1829095,-1.1829095,0,-1.1829095,0,40.5,0,64,-0.31545687,40.5,64,-0.31545687,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
6827,"B",3,131,31310,NA,0,0,9,13,4,7,0,0,0,54,30,1,-0.3525217,0.07230036,11,16,0,0,0.49712238,0,0.42482203,0.84964406,-0.42482203,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
6777,"A",3,131,31310,NA,0,0,16,10,19,0,0,0,0,54,53,1,0.9826333,-0.5345883,13,3,0,0,-0.17045508,0,-1.5172216,-1.1530883,-0.36413318,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
15161,"B",4,131,41310,NA,0,0,44,47,36,38,0,0,1,64,63,1,2.3851032,2.6306086,50,50,0,0,3.367125,1,0.24550533,0.9820218,-0.7365165,0,-1.1829095,-1.1829095,0,-1.1829095,0,63,0,64,2.3851032,63,64,2.3851032,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
6821,"B",3,131,31310,NA,0,0,1,19,0,0,0,0,0,54,5,1,-1.080788,0.011611496,7,12,0,0,0.011611496,0,1.0923995,1.0923995,0,1,-0.9274688,0,0,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62367976,0,0,0,0,0,0,0,0.62367976
6783,"A",3,131,31310,NA,0,0,13,22,7,29,0,0,0,54,38.5,1,0.07230036,1.9536551,21,26,0,0,1.7108996,0,1.8813548,1.6385993,0.24275553,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
6759,"A",3,131,31310,NA,0,0,0,30,0,9,1,0,0,54,2.5,1,-1.1414769,1.2253888,21,31,0,0,2.014344,0,2.3668656,3.1558208,-0.7889552,1,-0.9274688,0,0,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62367976,0,0,0,0,0,0,0,0.62367976
15145,"B",4,131,41310,NA,0,0,9,22,6,18,0,0,1,64,25.5,1,-0.8064678,0.42105952,16,22,0,0,0.32285735,1,1.2275273,1.1293252,0.09820217,0,-1.1829095,-1.1829095,0,-1.1829095,0,25.5,0,64,-0.8064678,25.5,64,-0.8064678,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
6794,"B",3,131,31310,NA,0,0,4,10,4,14,1,0,0,54,21,1,-0.655966,0.31505582,0,3,0,0,-0.9594103,0,0.9710218,-0.30344433,1.2744662,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
15002,"A",4,131,41310,NA,0,1,4,16,8,32,1,0,1,64,16.5,1,-0.95377105,0.8138682,24,31,0,0,1.1575758,1,1.7676393,2.111347,-0.34370762,1,-1.1829095,-1.1829095,-1.1829095,-1.1829095,-1.1829095,16.5,1,64,-0.95377105,16.5,64,-0.95377105,1,1,1,1,1,1,1,1,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269
16489,"A",4,131,41310,NA,0,0,12,12,2,8,0,0,1,64,23,1,-0.8555689,-0.5609623,21,19,0,0,0.42105952,1,0.29460657,1.2766284,-0.9820218,0,-1.1829095,-1.1829095,0,-1.1829095,0,23,0,64,-0.8555689,23,64,-0.8555689,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
15033,"A",4,131,41310,NA,0,0,13,14,6,12,1,0,1,64,32.5,1,-0.61006343,-0.26635575,22,22,0,0,0.6174639,1,0.34370768,1.2275274,-0.88381964,0,-1.1829095,-1.1829095,0,-1.1829095,0,32.5,0,64,-0.61006343,32.5,64,-0.61006343,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
6802,"B",3,131,31310,NA,0,0,5,17,0,1,1,0,0,54,13,1,-0.83803254,-0.049077366,10,12,0,0,0.19367808,0,0.78895515,1.0317106,-0.24275544,1,-0.9274688,0,0,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62367976,0,0,0,0,0,0,0,0.62367976
15062,"A",4,131,41310,NA,0,0,12,29,9,47,0,0,1,64,36,1,-0.5118612,2.1886988,18,15,0,0,0.077351876,1,2.70056,0.5892131,2.111347,0,-1.1829095,-1.1829095,0,-1.1829095,0,36,0,64,-0.5118612,36,64,-0.5118612,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
15132,"B",4,131,41310,NA,0,0,28,35,22,25,0,0,1,64,54,1,0.91207045,1.4030813,33,28,0,0,1.4521824,1,0.49101084,0.54011196,-0.049101114,0,-1.1829095,-1.1829095,0,-1.1829095,0,54,0,64,0.91207045,54,64,0.91207045,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
15107,"B",4,131,41310,NA,0,0,5,20,4,31,1,0,1,64,14.5,1,-1.1010743,0.9611715,15,16,0,0,-0.020850306,1,2.0622458,1.080224,0.9820218,1,-1.1829095,-1.1829095,0,-1.1829095,-1.1829095,14.5,1,64,-1.1010743,14.5,64,-1.1010743,1,1,0,1,1,0,0,1,1.0449269,1.0449269,1.0449269,0,1.0449269,1.0449269,0,0,1.0449269
15084,"B",4,131,41310,NA,0,1,6,12,2,8,1,0,1,64,12.5,1,-1.1501755,-0.5609623,12,7,0,0,-0.61006343,1,0.58921313,0.540112,0.049101114,1,-1.1829095,-1.1829095,-1.1829095,-1.1829095,-1.1829095,12.5,1,64,-1.1501755,12.5,64,-1.1501755,1,1,1,1,1,1,1,1,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269
6801,"B",3,131,31310,NA,0,0,7,17,3,0,1,0,0,54,25.5,1,-0.5345883,-0.10976623,10,19,0,0,0.6185001,0,0.42482203,1.1530883,-0.72826636,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
15156,"B",4,131,41310,NA,0,1,1,26,0,0,0,0,1,64,2,1,-1.493883,-0.26635575,9,11,0,0,-0.5609623,1,1.2275273,0.9329207,0.29460657,1,-1.1829095,-1.1829095,-1.1829095,-1.1829095,-1.1829095,2,1,64,-1.493883,2,64,-1.493883,1,1,1,1,1,1,1,1,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269
15081,"B",4,131,41310,NA,0,1,5,11,9,22,1,0,1,64,23,1,-0.8555689,0.077351876,11,15,0,0,-0.26635575,1,0.93292075,0.58921313,0.34370762,0,-1.1829095,-1.1829095,-1.1829095,-1.1829095,0,23,0,64,-0.8555689,23,64,-0.8555689,1,1,1,0,0,1,1,0,1.0449269,1.0449269,1.0449269,1.0449269,0,0,1.0449269,1.0449269,0
6746,"A",3,131,31310,NA,0,0,12,25,10,15,1,0,0,54,41,1,0.19367808,1.2860776,19,21,0,0,1.2860776,0,1.0923996,1.0923996,0,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
15060,"A",4,131,41310,NA,0,0,20,19,4,23,0,0,1,64,38.5,1,-0.36455795,0.5192617,40,25,0,0,1.6485869,1,0.8838197,2.0131447,-1.1293252,0,-1.1829095,-1.1829095,0,-1.1829095,0,38.5,0,64,-0.36455795,38.5,64,-0.36455795,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
15059,"A",4,131,41310,NA,0,0,15,28,23,33,0,0,1,64,47,1,0.32285735,1.4521824,45,36,0,0,2.4342043,1,1.129325,2.111347,-0.9820219,0,-1.1829095,-1.1829095,0,-1.1829095,0,47,0,64,0.32285735,47,64,0.32285735,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
6745,"A",3,131,31310,NA,0,0,3,15,3,5,1,0,0,54,16.5,1,-0.7773437,0.07230036,11,24,0,0,0.9826333,0,0.84964406,1.759977,-0.9103329,1,-0.9274688,0,0,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62367976,0,0,0,0,0,0,0,0.62367976
6752,"A",3,131,31310,NA,0,0,0,12,0,3,1,0,0,54,2.5,1,-1.1414769,-0.23114395,7,19,0,0,0.43643352,0,0.9103329,1.5779104,-0.6675775,1,-0.9274688,0,0,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62367976,0,0,0,0,0,0,0,0.62367976
15173,"B",4,131,41310,NA,0,1,4,24,0,0,0,0,1,64,6,1,-1.3465798,-0.36455795,19,12,0,0,-0.020850306,1,0.9820218,1.3257295,-0.34370765,1,-1.1829095,-1.1829095,-1.1829095,-1.1829095,-1.1829095,6,1,64,-1.3465798,6,64,-1.3465798,1,1,1,1,1,1,1,1,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269
6817,"B",3,131,31310,NA,0,0,9,14,4,1,0,0,0,54,30,1,-0.3525217,-0.23114395,8,8,0,0,-0.17045508,0,0.12137774,0.1820666,-0.06068887,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
14991,"A",4,131,41310,NA,0,0,8,7,0,15,1,0,1,64,12.5,1,-1.1501755,-0.46276012,20,39,0,0,1.3539803,1,0.68741536,2.5041556,-1.8167404,1,-1.1829095,-1.1829095,0,-1.1829095,-1.1829095,12.5,1,64,-1.1501755,12.5,64,-1.1501755,1,1,0,1,1,0,0,1,1.0449269,1.0449269,1.0449269,0,1.0449269,1.0449269,0,0,1.0449269
16471,"B",4,131,41310,NA,0,0,30,43,25,19,0,0,1,64,57,1,1.1575758,1.5012835,49,38,0,0,2.7288108,1,0.34370768,1.571235,-1.2275273,0,-1.1829095,-1.1829095,0,-1.1829095,0,57,0,64,1.1575758,57,64,1.1575758,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
15102,"B",4,131,41310,NA,0,0,8,27,17,22,1,0,1,64,40.5,1,-0.31545687,0.86296934,22,28,0,0,0.91207045,1,1.1784263,1.2275274,-0.049101114,0,-1.1829095,-1.1829095,0,-1.1829095,0,40.5,0,64,-0.31545687,40.5,64,-0.31545687,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
6815,"B",3,131,31310,NA,0,0,10,26,15,23,0,0,0,54,43.5,1,0.37574467,1.8322773,14,24,0,0,1.1646999,0,1.4565326,0.7889552,0.6675774,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
6772,"A",3,131,31310,NA,0,0,8,10,2,25,0,0,0,54,25.5,1,-0.5345883,0.9826333,16,15,0,0,0.7398778,0,1.5172216,1.274466,0.24275547,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
15092,"B",4,131,41310,NA,0,0,16,35,12,35,1,0,1,64,42.5,1,-0.16815358,1.8940923,26,24,0,0,0.91207045,1,2.0622458,1.080224,0.98202187,0,-1.1829095,-1.1829095,0,-1.1829095,0,42.5,0,64,-0.16815358,42.5,64,-0.16815358,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
15008,"A",4,131,41310,NA,0,0,2,6,2,2,1,0,1,64,6,1,-1.3465798,-1.1501755,NA,NA,0,0,NA,1,0.19640434,NA,NA,1,-1.1829095,-1.1829095,0,-1.1829095,-1.1829095,6,1,64,-1.3465798,6,64,-1.3465798,1,1,0,1,1,0,0,1,1.0449269,1.0449269,1.0449269,0,1.0449269,1.0449269,0,0,1.0449269
14995,"A",4,131,41310,NA,0,1,12,29,19,19,1,0,1,64,44,1,-0.020850306,0.8138682,19,12,0,0,-0.020850306,1,0.8347185,0,0.8347185,0,-1.1829095,-1.1829095,-1.1829095,-1.1829095,0,44,0,64,-0.020850306,44,64,-0.020850306,1,1,1,0,0,1,1,0,1.0449269,1.0449269,1.0449269,1.0449269,0,0,1.0449269,1.0449269,0
6825,"B",3,131,31310,NA,0,0,10,22,10,9,0,0,0,54,38.5,1,0.07230036,0.7398778,26,28,0,0,2.1357217,0,0.66757745,2.0634212,-1.3958439,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
15155,"B",4,131,41310,NA,0,0,9,32,9,33,0,0,1,64,29.5,1,-0.6591645,1.6485869,NA,NA,0,0,NA,1,2.3077514,NA,NA,0,-1.1829095,-1.1829095,0,-1.1829095,0,29.5,0,64,-0.6591645,29.5,64,-0.6591645,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
14993,"A",4,131,41310,NA,0,1,2,17,7,34,1,0,1,64,14.5,1,-1.1010743,0.9611715,21,11,0,0,0.028250784,1,2.0622458,1.1293252,0.9329207,1,-1.1829095,-1.1829095,-1.1829095,-1.1829095,-1.1829095,14.5,1,64,-1.1010743,14.5,64,-1.1010743,1,1,1,1,1,1,1,1,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269
6818,"B",3,131,31310,NA,0,0,9,20,4,15,0,0,0,54,30,1,-0.3525217,0.9826333,23,17,0,0,1.2860776,0,1.335155,1.6385993,-0.30344433,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
6766,"A",3,131,31310,NA,0,0,2,2,2,8,1,0,0,54,9.5,1,-0.89872146,-0.5345883,6,1,0,0,-0.71665484,0,0.36413318,0.18206662,0.18206656,1,-0.9274688,0,0,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62367976,0,0,0,0,0,0,0,0.62367976
14997,"A",4,131,41310,NA,0,1,8,18,5,32,1,0,1,64,19.5,1,-0.90466994,0.91207045,34,42,0,0,2.1886988,1,1.8167404,3.0933688,-1.2766283,1,-1.1829095,-1.1829095,-1.1829095,-1.1829095,-1.1829095,19.5,1,64,-0.90466994,19.5,64,-0.90466994,1,1,1,1,1,1,1,1,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269
6810,"B",3,131,31310,NA,0,0,4,13,12,6,1,0,0,54,35,1,-0.17045508,0.011611496,14,0,0,0,-0.2918328,0,0.18206657,-0.12137772,0.3034443,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
15095,"B",4,131,41310,NA,0,1,11,9,2,19,1,0,1,64,19.5,1,-0.90466994,-0.16815358,20,14,0,0,0.12645297,1,0.73651636,1.0311229,-0.29460657,1,-1.1829095,-1.1829095,-1.1829095,-1.1829095,-1.1829095,19.5,1,64,-0.90466994,19.5,64,-0.90466994,1,1,1,1,1,1,1,1,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269,1.0449269
6784,"A",3,131,31310,NA,0,0,13,8,14,26,0,0,0,54,48.5,1,0.49712238,0.92194444,14,13,0,0,0.49712238,0,0.42482206,0,0.42482206,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
15037,"A",4,131,41310,NA,0,0,26,38,21,44,1,0,1,64,51,1,0.76476717,2.4833055,45,36,0,0,2.4342043,1,1.7185383,1.6694372,0.049101114,0,-1.1829095,-1.1829095,0,-1.1829095,0,51,0,64,0.76476717,51,64,0.76476717,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
6814,"B",3,131,31310,NA,0,0,13,14,8,9,1,0,0,54,40,1,0.13298921,0.25436693,20,10,0,0,0.67918897,0,0.12137772,0.54619974,-0.42482203,0,-0.9274688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62367976,0,0,0,0,0,0,0,0
15055,"A",4,131,41310,NA,0,0,27,42,26,32,0,0,1,64,55,1,1.0593737,2.0904965,40,39,0,0,2.336002,1,1.0311228,1.2766284,-0.24550557,0,-1.1829095,-1.1829095,0,-1.1829095,0,55,0,64,1.0593737,55,64,1.0593737,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
15143,"B",4,131,41310,NA,0,0,0,46,2,39,0,0,1,64,3,1,-1.444782,2.6306086,15,11,0,0,-0.26635575,1,4.075391,1.1784263,2.8969643,1,-1.1829095,-1.1829095,0,-1.1829095,-1.1829095,3,1,64,-1.444782,3,64,-1.444782,1,1,0,1,1,0,0,1,1.0449269,1.0449269,1.0449269,0,1.0449269,1.0449269,0,0,1.0449269
15164,"B",4,131,41310,NA,0,0,18,34,21,27,0,0,1,64,48,1,0.37195843,1.4521824,37,34,0,0,1.9431933,1,1.080224,1.571235,-0.4910109,0,-1.1829095,-1.1829095,0,-1.1829095,0,48,0,64,0.37195843,48,64,0.37195843,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
15025,"A",4,131,41310,NA,0,0,16,22,3,12,1,0,1,64,32.5,1,-0.61006343,0.12645297,23,35,0,0,1.3048792,1,0.7365164,1.9149426,-1.1784263,0,-1.1829095,-1.1829095,0,-1.1829095,0,32.5,0,64,-0.61006343,32.5,64,-0.61006343,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
15159,"B",4,131,41310,NA,0,1,8,NA,8,NA,0,1,1,64,27,1,-0.75736666,NA,NA,NA,0,0,NA,1,NA,NA,NA,0,-1.1829095,-1.1829095,-1.1829095,-1.1829095,0,27,0,64,-0.75736666,27,64,-0.75736666,1,1,1,0,0,1,1,0,1.0449269,1.0449269,1.0449269,1.0449269,0,0,1.0449269,1.0449269,0
15170,"B",4,131,41310,NA,0,0,20,43,15,22,0,0,1,64,46,1,0.17555407,1.6485869,31,23,0,0,1.1084749,1,1.4730328,0.9329208,0.540112,0,-1.1829095,-1.1829095,0,-1.1829095,0,46,0,64,0.17555407,46,64,0.17555407,1,1,0,0,0,0,0,0,1.0449269,1.0449269,1.0449269,0,0,0,0,0,0
